iy id it imin qn qh qe qs qf U RH Tair pres rain kdown snow ldown fcld Wuh xsmd lai kdiff kdir wdir
2012 1 23 0 -999.0 0.25006944 4.2686806 -999.0 -999.0 0.994 90.07104717267163 5.02722867029604 98.292422 0.0 0.0 -999.0 337.40768 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 2 0 0 -999.0 0.22511278 4.158151 -999.0 -999.0 0.896 90.61070498310805 4.946787643290179 98.323414 0.0 0.06020833 -999.0 337.72446 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 2 1 0 -999.0 0.84589416 7.3165016 -999.0 -999.0 0.894 90.22350529062416 5.020247767423825 98.409448 0.0 8.351597 -999.0 337.6101 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 2 2 0 -999.0 2.620868 14.840738 -999.0 -999.0 1.022 89.24931245222646 5.183413818787017 98.468515 0.0 25.074965 -999.0 338.3873 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 2 3 0 -999.0 4.3958507 20.806515 -999.0 -999.0 0.923 105.0 4.991456122625948 98.45641499999999 0.0 39.128212 -999.0 337.64255 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 2 4 0 -999.0 4.8263454 23.274063 -999.0 -999.0 1.236 105.0 4.899266396207167 98.365625 0.0 41.898716 -999.0 337.75687 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 2 5 0 -999.0 5.553177 26.211359 -999.0 -999.0 1.847 91.54743192737382 4.785969263847562 98.2229 0.0 42.48092 -999.0 339.64966 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 2 6 0 -999.0 11.651753 40.18493 -999.0 -999.0 1.798 90.31392721570461 4.965780988538256 98.134049 0.0 73.648994 -999.0 339.13358 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 2 7 0 -999.0 7.977014 39.239906 -999.0 -999.0 1.403 89.16576974512535 5.135357201328645 98.048736 0.0 63.329914 -999.0 339.48587 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 2 8 0 -999.0 3.456892 27.728363 -999.0 -999.0 0.999 88.1113763967115 5.2968137600526575 97.994038 0.0 39.98144 -999.0 340.38205 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 2 9 0 -999.0 3.4350524 26.241753 -999.0 -999.0 0.804 102.59364017287949 5.749227382671393 98.045474 0.0 44.056892 -999.0 339.6605 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 2 10 0 -999.0 -0.54851556 9.4110155 -999.0 -999.0 0.521 100.38182219193416 6.058652583549247 98.027351 0.0 9.586285 -999.0 338.49545 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 2 11 0 -999.0 -0.5048439 4.4786806 -999.0 -999.0 0.61 95.81731988723668 6.7424265034078985 98.128224 0.0 0.0 -999.0 339.36844 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 2 12 0 -999.0 -0.53291667 3.7878819 -999.0 -999.0 0.819 95.46326789648876 6.80699011003793 98.203834 0.0 0.0 -999.0 338.27295 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 2 13 0 -999.0 -0.37382805 3.0583942 -999.0 -999.0 0.701 94.69801256356062 6.923873515181583 98.209318 0.0 0.0 -999.0 337.96085 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 2 14 0 -999.0 -0.158585 1.6215192 -999.0 -999.0 0.474 95.25049864026704 6.839897138639969 98.20881600000001 0.0 0.0 -999.0 334.7671 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 2 15 0 -999.0 0.06289945 1.1766405 -999.0 -999.0 0.41 100.92528700470109 6.0159270789949915 98.26246400000001 0.0 0.0 -999.0 335.75598 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 2 16 0 -999.0 -0.018203055 1.4529688 -999.0 -999.0 0.258 92.63434504517137 7.247426944691199 98.244984 0.0 0.0 -999.0 336.36163 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 2 17 0 -999.0 -0.16794278 2.0442884 -999.0 -999.0 0.425 93.33289532153391 7.142343600978734 98.26865600000001 0.0 0.0 -999.0 336.5563 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 2 18 0 -999.0 -0.38630223 2.7986457 -999.0 -999.0 0.526 93.56516862661616 7.106410322430918 98.268518 0.0 0.0 -999.0 337.01987 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 2 19 0 -999.0 -0.05564222 4.227231 -999.0 -999.0 0.57 95.89708498104159 6.750797297612451 98.265593 0.0 0.0 -999.0 337.49268 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 2 20 0 -999.0 -0.31455722 3.901172 -999.0 -999.0 0.454 93.9065878176654 7.046951853464293 98.222401 0.0 0.0 -999.0 336.20096 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 2 21 0 -999.0 -0.14921889 4.732899 -999.0 -999.0 0.423 96.22255952973923 6.695771307221378 98.223643 0.0 0.0 -999.0 338.04736 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 2 22 0 -999.0 -0.3083161 4.685929 -999.0 -999.0 0.696 95.26069251477581 6.8406692252993935 98.22442699999999 0.0 0.0 -999.0 337.6302 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 2 23 0 -999.0 -0.030685835 5.257908 -999.0 -999.0 0.961 101.81640874050835 5.896707361670337 98.308091 1.0 0.0 -999.0 338.81683 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 3 0 0 -999.0 0.15960944 5.313177 -999.0 -999.0 0.74 105.0 5.071723010153562 98.420188 1.0 0.04013889 -999.0 338.5449 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 3 1 0 -999.0 0.3966839 7.4574304 -999.0 -999.0 0.41 105.0 4.981626767758257 98.54299499999999 1.0 5.781875 -999.0 337.63327 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 3 2 0 -999.0 1.5259376 11.643698 -999.0 -999.0 0.443 92.21360799915188 4.745835593150275 98.65461900000001 1.0 13.019305 -999.0 339.23245 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 3 3 0 -999.0 3.8374653 17.6675 -999.0 -999.0 1.087 94.0554284932154 4.474184000391176 98.715739 1.0 26.078785 -999.0 338.12152 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 3 4 0 -999.0 7.194028 23.605646 -999.0 -999.0 1.634 94.93348617263374 4.333367420268701 98.652056 1.0 37.140694 -999.0 338.1509 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 3 5 0 -999.0 9.031398 27.907972 -999.0 -999.0 2.365 95.58872369506774 4.227576129645058 98.59352700000001 1.0 44.347984 -999.0 336.08197 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 3 6 0 -999.0 13.748047 37.33053 -999.0 -999.0 2.88 96.4095870695792 4.095248412557169 98.514371 1.0 64.3036 -999.0 335.51492 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 3 7 0 -999.0 12.752934 62.508934 -999.0 -999.0 2.895 96.98057537192118 4.0103617377143905 98.504148 1.0 104.72674 -999.0 326.62585 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 3 8 0 -999.0 7.2189755 58.073975 -999.0 -999.0 3.014 98.04547264011673 3.864804088951587 98.563445 1.0 79.11972 -999.0 332.29028 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 3 9 0 -999.0 -2.2205555 40.0219 -999.0 -999.0 2.092 95.09642405651302 4.307921955271183 98.64394100000001 1.0 31.308577 -999.0 331.8468 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 3 10 0 -999.0 -5.0717535 28.383247 -999.0 -999.0 1.544 93.43057976493718 4.570602828321341 98.729101 1.0 8.783264 -999.0 328.7643 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 3 11 0 -999.0 -6.0668664 19.264639 -999.0 -999.0 1.281 91.88319951152248 4.820770492244378 98.819707 1.0 0.020034723 -999.0 321.24268 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 3 12 0 -999.0 -2.551224 19.267405 -999.0 -999.0 1.558 94.43170107813678 4.44680853664272 98.91761199999999 0.0 0.0 -999.0 328.47537 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 3 13 0 -999.0 -2.7789412 17.360786 -999.0 -999.0 1.869 94.05427053630395 4.503980341198599 98.920534 0.0 0.0 -999.0 324.43954 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 3 14 0 -999.0 -0.5921875 17.61224 -999.0 -999.0 2.685 100.65377420024856 3.560737063350473 99.021456 0.0 0.0 -999.0 328.63608 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 3 15 0 -999.0 -0.083715275 15.6614065 -999.0 -999.0 2.989 105.0 2.9369495980552642 99.01827300000001 0.0 0.0 -999.0 326.25812 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 3 16 0 -999.0 0.6275261 14.32954 -999.0 -999.0 3.392 105.0 2.361027714771012 99.06402800000001 0.0 0.0 -999.0 325.12402 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2012 3 17 0 -999.0 1.6663109 14.666649 -999.0 -999.0 3.541 105.0 1.9242887117784448 99.04024700000001 0.0 0.0 -999.0 326.89938 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
