iy id it imin qn qh qe qs qf U RH Tair pres rain kdown snow ldown fcld Wuh xsmd lai kdiff kdir wdir
2011 1 0 0 -999.0 -8.684427 32.629845 -999.0 -999.0 -inf 105.0 -999.0 97.919305 0.0 0.075868055 -999.0 321.23856 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2011 1 1 0 -999.0 -4.3182554 37.017967 -999.0 -999.0 -inf 105.0 -999.0 97.984859 0.0 16.115034 -999.0 320.02496 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2011 1 2 0 -999.0 0.86317724 43.621754 -999.0 -999.0 -inf 105.0 -999.0 98.03939100000001 0.0 39.45769 -999.0 315.14642 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2011 1 3 0 -999.0 8.070685 54.635258 -999.0 -999.0 -inf 105.0 -999.0 98.04261699999999 0.0 70.59703 -999.0 311.76102 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2011 1 4 0 -999.0 15.000403 60.664608 -999.0 -999.0 -inf 105.0 -999.0 97.992062 0.0 83.01293 -999.0 318.15372 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2011 1 5 0 -999.0 23.065443 65.510544 -999.0 -999.0 -inf 105.0 -999.0 97.882859 0.0 105.4545 -999.0 315.1933 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2011 1 6 0 -999.0 27.150803 63.685764 -999.0 -999.0 -inf 105.0 -999.0 97.75032 0.0 108.16721 -999.0 316.64923 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2011 1 7 0 -999.0 31.305613 42.593826 -999.0 -999.0 -inf 105.0 -999.0 97.69694500000001 0.0 110.52899 -999.0 318.29105 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2011 1 8 0 -999.0 23.433819 37.54489 -999.0 -999.0 -inf 105.0 -999.0 97.656859 0.0 103.927414 -999.0 303.3629 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2011 1 9 0 -999.0 6.618316 23.920542 -999.0 -999.0 -inf 105.0 -999.0 97.722 0.0 40.62434 -999.0 311.60263 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2011 1 10 0 -999.0 2.385 17.848 -999.0 -999.0 -inf 105.0 -999.0 97.661867 0.0 13.810174 -999.0 317.58167 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2011 1 11 0 -999.0 -3.2886112 14.541788 -999.0 -999.0 -inf 105.0 -999.0 97.789195 0.0 0.009479167 -999.0 311.25522 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2011 1 12 0 -999.0 -2.207639 14.362548 -999.0 -999.0 -inf 105.0 -999.0 97.90193 0.0 0.0 -999.0 310.37778 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
2011 1 13 0 -999.0 -1.9630556 14.604414 -999.0 -999.0 -inf 105.0 -999.0 97.91642200000001 0.0 0.0 -999.0 307.37372 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0 -999.0
