 iy id it imin qn qh qe qs qf U RH Tair pres rain kdown snow ldown fcld wuh xsmd lai kdiff kdir wdir
2700 2013 113 13 0 -999 -999 -999 -999 -999 1.7619 53.2262 28.3185 96.8821 0.0 596.3478 -999 394.035 -999 -999 -999 -999 -999 -999 -999
2701 2013 113 14 0 -999 -999 -999 -999 -999 2.0401 50.5071 29.1896 96.8088 0.0 529.4431 -999 397.2105 -999 -999 -999 -999 -999 -999 -999
2702 2013 113 15 0 -999 -999 -999 -999 -999 2.3137 48.8183 29.7084 96.7507 0.0 462.5383 -999 400.3861 -999 -999 -999 -999 -999 -999 -999
2703 2013 113 16 0 -999 -999 -999 -999 -999 2.5826 48.0508 29.8747 96.7079 0.0 370.128 -999 401.7468 -999 -999 -999 -999 -999 -999 -999
2704 2013 113 17 0 -999 -999 -999 -999 -999 2.8516 47.2944 30.041 96.6651 0.0 252.2123 -999 401.2925 -999 -999 -999 -999 -999 -999 -999
2705 2013 113 18 0 -999 -999 -999 -999 -999 3.0486 47.5969 29.8158 96.6842 0.0 134.2965 -999 400.8382 -999 -999 -999 -999 -999 -999 -999
2706 2013 113 19 0 -999 -999 -999 -999 -999 3.1736 48.9829 29.199 96.7653 0.0 62.7822 -999 398.2221 -999 -999 -999 -999 -999 -999 -999
2707 2013 113 20 0 -999 -999 -999 -999 -999 3.2986 50.4141 28.5822 96.8464 0.0 0.0 -999 393.4442 -999 -999 -999 -999 -999 -999 -999
2708 2013 113 21 0 -999 -999 -999 -999 -999 3.0687 52.6148 27.916 96.9251 0.0 0.0 -999 388.6663 -999 -999 -999 -999 -999 -999 -999
2709 2013 113 22 0 -999 -999 -999 -999 -999 2.4839 55.68 27.2004 97.0015 0.0 0.0 -999 384.8902 -999 -999 -999 -999 -999 -999 -999
2710 2013 113 23 0 -999 -999 -999 -999 -999 1.8991 58.9275 26.4849 97.0779 0.0 0.0 -999 382.1158 -999 -999 -999 -999 -999 -999 -999
2711 2013 114 0 0 -999 -999 -999 -999 -999 1.5949 62.1292 25.7139 97.1079 0.0 0.0 -999 379.3413 -999 -999 -999 -999 -999 -999 -999
2712 2013 114 1 0 -999 -999 -999 -999 -999 1.5714 65.27 24.8874 97.0913 0.0 0.0 -999 379.2493 -999 -999 -999 -999 -999 -999 -999
2713 2013 114 2 0 -999 -999 -999 -999 -999 1.5479 68.5914 24.0609 97.0747 0.0 0.0 -999 381.8396 -999 -999 -999 -999 -999 -999 -999
2714 2013 114 3 0 -999 -999 -999 -999 -999 1.5327 71.2199 23.3567 97.0626 0.0 0.0 -999 384.43 -999 -999 -999 -999 -999 -999 -999
2715 2013 114 4 0 -999 -999 -999 -999 -999 1.5257 73.0497 22.7747 97.055 0.0 0.0 -999 381.4459 -999 -999 -999 -999 -999 -999 -999
2716 2013 114 5 0 -999 -999 -999 -999 -999 1.5187 74.9301 22.1927 97.0474 0.0 0.0 -999 372.8876 -999 -999 -999 -999 -999 -999 -999
2717 2013 114 6 0 -999 -999 -999 -999 -999 1.4526 75.7502 21.9985 97.0642 0.0 0.0 -999 364.3292 -999 -999 -999 -999 -999 -999 -999
2718 2013 114 7 0 -999 -999 -999 -999 -999 1.3274 75.4694 22.1919 97.1052 0.0 93.0986 -999 364.0648 -999 -999 -999 -999 -999 -999 -999
2719 2013 114 8 0 -999 -999 -999 -999 -999 1.2021 75.1863 22.3854 97.1463 0.0 209.0713 -999 372.0945 -999 -999 -999 -999 -999 -999 -999
2720 2013 114 9 0 -999 -999 -999 -999 -999 1.1325 71.0889 23.3692 97.1943 0.0 324.0863 -999 380.1241 -999 -999 -999 -999 -999 -999 -999
2721 2013 114 10 0 -999 -999 -999 -999 -999 1.1185 63.8647 25.1431 97.2493 0.0 411.281 -999 387.6572 -999 -999 -999 -999 -999 -999 -999
2722 2013 114 11 0 -999 -999 -999 -999 -999 1.1045 57.4588 26.9171 97.3042 0.0 470.6554 -999 394.6937 -999 -999 -999 -999 -999 -999 -999
2723 2013 114 12 0 -999 -999 -999 -999 -999 1.015 53.0705 28.1659 97.2857 0.0 530.0298 -999 401.7301 -999 -999 -999 -999 -999 -999 -999
2724 2013 114 13 0 -999 -999 -999 -999 -999 0.85 50.2715 28.8897 97.1936 0.0 520.4266 -999 405.9043 -999 -999 -999 -999 -999 -999 -999
2725 2013 114 14 0 -999 -999 -999 -999 -999 0.685 47.6261 29.6134 97.1015 0.0 441.846 -999 407.2162 -999 -999 -999 -999 -999 -999 -999
2726 2013 114 15 0 -999 -999 -999 -999 -999 0.7373 46.4379 29.9873 97.0071 0.0 363.2653 -999 408.528 -999 -999 -999 -999 -999 -999 -999
2727 2013 114 16 0 -999 -999 -999 -999 -999 1.0069 46.5966 30.0114 96.9104 0.0 284.6204 -999 406.0479 -999 -999 -999 -999 -999 -999 -999
2728 2013 114 17 0 -999 -999 -999 -999 -999 1.2766 46.7542 30.0354 96.8137 0.0 205.9115 -999 399.7756 -999 -999 -999 -999 -999 -999 -999
2729 2013 114 18 0 -999 -999 -999 -999 -999 1.5883 48.7377 29.6765 96.7766 0.0 127.2026 -999 393.5034 -999 -999 -999 -999 -999 -999 -999
2730 2013 114 19 0 -999 -999 -999 -999 -999 1.9422 52.7432 28.9346 96.7988 0.0 73.2068 -999 386.1871 -999 -999 -999 -999 -999 -999 -999
2731 2013 114 20 0 -999 -999 -999 -999 -999 2.2961 57.0237 28.1927 96.8211 0.0 0.0 -999 377.8268 -999 -999 -999 -999 -999 -999 -999
2732 2013 114 21 0 -999 -999 -999 -999 -999 2.2309 59.915 27.3259 96.8827 0.0 0.0 -999 369.4665 -999 -999 -999 -999 -999 -999 -999
2733 2013 114 22 0 -999 -999 -999 -999 -999 1.7464 61.1684 26.334 96.9837 0.0 0.0 -999 365.2135 -999 -999 -999 -999 -999 -999 -999
2734 2013 114 23 0 -999 -999 -999 -999 -999 1.262 62.3707 25.3421 97.0847 0.0 0.0 -999 365.0681 -999 -999 -999 -999 -999 -999 -999
2735 2013 115 0 0 -999 -999 -999 -999 -999 0.958 64.518 24.525 97.1352 0.0 0.0 -999 364.9226 -999 -999 -999 -999 -999 -999 -999
2736 2013 115 1 0 -999 -999 -999 -999 -999 0.8347 67.78 23.8826 97.1353 0.0 0.0 -999 365.3613 -999 -999 -999 -999 -999 -999 -999
2737 2013 115 2 0 -999 -999 -999 -999 -999 0.7113 71.2137 23.2402 97.1354 0.0 0.0 -999 366.3843 -999 -999 -999 -999 -999 -999 -999
2738 2013 115 3 0 -999 -999 -999 -999 -999 0.6893 74.4453 22.6785 97.1318 0.2754 0.0 -999 367.4073 -999 -999 -999 -999 -999 -999 -999
2739 2013 115 4 0 -999 -999 -999 -999 -999 0.7685 77.4279 22.1976 97.1245 0.2754 0.0 -999 370.4617 -999 -999 -999 -999 -999 -999 -999
2740 2013 115 5 0 -999 -999 -999 -999 -999 0.8478 80.5318 21.7166 97.1172 0.2754 0.0 -999 375.5475 -999 -999 -999 -999 -999 -999 -999
2741 2013 115 6 0 -999 -999 -999 -999 -999 0.8757 83.3554 21.4818 97.149 0.378 0.0 -999 380.6334 -999 -999 -999 -999 -999 -999 -999
2742 2013 115 7 0 -999 -999 -999 -999 -999 0.8521 85.8039 21.4931 97.2199 0.378 66.7052 -999 383.5897 -999 -999 -999 -999 -999 -999 -999
2743 2013 115 8 0 -999 -999 -999 -999 -999 0.8285 88.2515 21.5044 97.2908 0.378 154.7752 -999 384.4166 -999 -999 -999 -999 -999 -999 -999
2744 2013 115 9 0 -999 -999 -999 -999 -999 0.8261 85.5469 22.1642 97.3543 0.2047 244.6097 -999 385.2433 -999 -999 -999 -999 -999 -999 -999
2745 2013 115 10 0 -999 -999 -999 -999 -999 0.845 78.2445 23.4726 97.4103 0.2047 336.5445 -999 386.4217 -999 -999 -999 -999 -999 -999 -999
2746 2013 115 11 0 -999 -999 -999 -999 -999 0.8638 71.6182 24.781 97.4663 0.2047 430.5797 -999 387.9514 -999 -999 -999 -999 -999 -999 -999
2747 2013 115 12 0 -999 -999 -999 -999 -999 0.8878 67.7531 25.7432 97.4611 0.1883 524.6149 -999 389.4812 -999 -999 -999 -999 -999 -999 -999
2748 2013 115 13 0 -999 -999 -999 -999 -999 0.917 66.2094 26.3592 97.3946 0.1883 537.9224 -999 389.4698 -999 -999 -999 -999 -999 -999 -999
2749 2013 115 14 0 -999 -999 -999 -999 -999 0.9462 64.6978 26.9751 97.3281 0.1883 470.5022 -999 387.9173 -999 -999 -999 -999 -999 -999 -999
2750 2013 115 15 0 -999 -999 -999 -999 -999 1.0754 64.3125 27.2706 97.2587 0.3266 403.0821 -999 386.3647 -999 -999 -999 -999 -999 -999 -999
2751 2013 115 16 0 -999 -999 -999 -999 -999 1.3048 65.0303 27.2456 97.1863 0.3266 326.3682 -999 380.5316 -999 -999 -999 -999 -999 -999 -999
2752 2013 115 17 0 -999 -999 -999 -999 -999 1.5342 65.749 27.2205 97.114 0.3266 240.3606 -999 370.4179 -999 -999 -999 -999 -999 -999 -999
2753 2013 115 18 0 -999 -999 -999 -999 -999 1.7207 67.0152 26.997 97.0991 0.0 154.3529 -999 360.3042 -999 -999 -999 -999 -999 -999 -999
2754 2013 115 19 0 -999 -999 -999 -999 -999 1.8641 68.8697 26.5751 97.1416 0.0 92.791 -999 353.7246 -999 -999 -999 -999 -999 -999 -999
2755 2013 115 20 0 -999 -999 -999 -999 -999 2.0076 70.7811 26.1532 97.184 0.0 0.0 -999 350.6791 -999 -999 -999 -999 -999 -999 -999
2756 2013 115 21 0 -999 -999 -999 -999 -999 2.0828 70.8144 25.5952 97.2265 0.0 0.0 -999 347.6337 -999 -999 -999 -999 -999 -999 -999
2757 2013 115 22 0 -999 -999 -999 -999 -999 2.0896 68.7091 24.9009 97.2691 0.0 0.0 -999 345.7667 -999 -999 -999 -999 -999 -999 -999
2758 2013 115 23 0 -999 -999 -999 -999 -999 2.0964 66.2945 24.2067 97.3116 0.0 0.0 -999 345.0784 -999 -999 -999 -999 -999 -999 -999
2759 2013 116 0 0 -999 -999 -999 -999 -999 2.0861 66.416 23.4784 97.3205 0.0 0.0 -999 344.39 -999 -999 -999 -999 -999 -999 -999
2760 2013 116 1 0 -999 -999 -999 -999 -999 2.0587 69.4342 22.716 97.2958 0.0 0.0 -999 342.9384 -999 -999 -999 -999 -999 -999 -999
2761 2013 116 2 0 -999 -999 -999 -999 -999 2.0313 72.6092 21.9536 97.2711 0.0 0.0 -999 340.7238 -999 -999 -999 -999 -999 -999 -999
2762 2013 116 3 0 -999 -999 -999 -999 -999 2.0201 75.3868 21.2618 97.2391 0.0 0.0 -999 338.5091 -999 -999 -999 -999 -999 -999 -999
2763 2013 116 4 0 -999 -999 -999 -999 -999 2.0252 77.702 20.6406 97.1998 0.0 0.0 -999 335.669 -999 -999 -999 -999 -999 -999 -999
2764 2013 116 5 0 -999 -999 -999 -999 -999 2.0303 80.0976 20.0194 97.1606 0.0 0.0 -999 332.2033 -999 -999 -999 -999 -999 -999 -999
2765 2013 116 6 0 -999 -999 -999 -999 -999 1.9357 80.748 19.9737 97.1435 0.0 0.0 -999 328.7376 -999 -999 -999 -999 -999 -999 -999
2766 2013 116 7 0 -999 -999 -999 -999 -999 1.7414 79.5892 20.5037 97.1486 0.0 138.5436 -999 330.3688 -999 -999 -999 -999 -999 -999 -999
2767 2013 116 8 0 -999 -999 -999 -999 -999 1.5472 78.4296 21.0337 97.1537 0.0 304.9698 -999 337.0967 -999 -999 -999 -999 -999 -999 -999
2768 2013 116 9 0 -999 -999 -999 -999 -999 1.5956 72.1286 22.5152 97.1708 0.0 468.7361 -999 343.8246 -999 -999 -999 -999 -999 -999 -999
2769 2013 116 10 0 -999 -999 -999 -999 -999 1.8867 62.0476 24.9483 97.1999 0.0 603.3173 -999 350.0013 -999 -999 -999 -999 -999 -999 -999
2770 2013 116 11 0 -999 -999 -999 -999 -999 2.1778 53.5235 27.3813 97.229 0.0 708.7134 -999 355.6271 -999 -999 -999 -999 -999 -999 -999
2771 2013 116 12 0 -999 -999 -999 -999 -999 2.4105 47.3632 29.1365 97.1789 0.0 814.1095 -999 361.2527 -999 -999 -999 -999 -999 -999 -999
2772 2013 116 13 0 -999 -999 -999 -999 -999 2.5847 42.8863 30.2141 97.0497 0.0 831.9047 -999 364.9778 -999 -999 -999 -999 -999 -999 -999
2773 2013 116 14 0 -999 -999 -999 -999 -999 2.7589 38.8037 31.2916 96.9205 0.0 762.0988 -999 366.802 -999 -999 -999 -999 -999 -999 -999
2774 2013 116 15 0 -999 -999 -999 -999 -999 2.9408 36.4357 31.9715 96.7924 0.0 692.2932 -999 368.6263 -999 -999 -999 -999 -999 -999 -999
2775 2013 116 16 0 -999 -999 -999 -999 -999 3.1303 35.5254 32.2538 96.6655 0.0 569.6728 -999 367.8966 -999 -999 -999 -999 -999 -999 -999
2776 2013 116 17 0 -999 -999 -999 -999 -999 3.3197 34.637 32.536100000000005 96.5386 0.0 394.2377 -999 364.6131 -999 -999 -999 -999 -999 -999 -999
2777 2013 116 18 0 -999 -999 -999 -999 -999 3.339 35.3527 32.117599999999996 96.4711 0.0 218.8027 -999 361.3295 -999 -999 -999 -999 -999 -999 -999
2778 2013 116 19 0 -999 -999 -999 -999 -999 3.1881 37.7897 30.9983 96.463 0.0 109.2377 -999 359.2802 -999 -999 -999 -999 -999 -999 -999
2779 2013 116 20 0 -999 -999 -999 -999 -999 3.0371 40.4167 29.8791 96.455 0.0 0.0 -999 358.4651 -999 -999 -999 -999 -999 -999 -999
2780 2013 116 21 0 -999 -999 -999 -999 -999 2.896 42.6194 28.8619 96.4681 0.0 0.0 -999 357.65 -999 -999 -999 -999 -999 -999 -999
2781 2013 116 22 0 -999 -999 -999 -999 -999 2.7647 44.2965 27.9468 96.5024 0.0 0.0 -999 356.6299 -999 -999 -999 -999 -999 -999 -999
2782 2013 116 23 0 -999 -999 -999 -999 -999 2.6334 46.0448 27.0317 96.5367 0.0 0.0 -999 355.4046 -999 -999 -999 -999 -999 -999 -999
2783 2013 117 0 0 -999 -999 -999 -999 -999 2.5804 48.2246 26.0709 96.5359 0.0 0.0 -999 354.1793 -999 -999 -999 -999 -999 -999 -999
2784 2013 117 1 0 -999 -999 -999 -999 -999 2.6057 50.9024 25.0646 96.4999 0.0 0.0 -999 353.0978 -999 -999 -999 -999 -999 -999 -999
2785 2013 117 2 0 -999 -999 -999 -999 -999 2.6309 53.7518 24.0583 96.4639 0.0 0.0 -999 352.1602 -999 -999 -999 -999 -999 -999 -999
2786 2013 117 3 0 -999 -999 -999 -999 -999 2.6231 56.4075 23.2599 96.4274 0.0 0.0 -999 351.2225 -999 -999 -999 -999 -999 -999 -999
2787 2013 117 4 0 -999 -999 -999 -999 -999 2.5821 58.8131 22.6696 96.3904 0.0 0.0 -999 350.0479 -999 -999 -999 -999 -999 -999 -999
2788 2013 117 5 0 -999 -999 -999 -999 -999 2.5412 61.3296 22.0793 96.3534 0.0 0.0 -999 348.6363 -999 -999 -999 -999 -999 -999 -999
2789 2013 117 6 0 -999 -999 -999 -999 -999 2.4463 63.1083 22.022 96.3428 0.0 0.0 -999 347.2247 -999 -999 -999 -999 -999 -999 -999
2790 2013 117 7 0 -999 -999 -999 -999 -999 2.2976 63.9853 22.4977 96.3587 0.0 139.5189 -999 350.8751 -999 -999 -999 -999 -999 -999 -999
2791 2013 117 8 0 -999 -999 -999 -999 -999 2.149 64.7639 22.9734 96.3746 0.0 299.5419 -999 359.5875 -999 -999 -999 -999 -999 -999 -999
2792 2013 117 9 0 -999 -999 -999 -999 -999 2.1419 61.8709 24.4701 96.391 0.0 459.2641 -999 368.2999 -999 -999 -999 -999 -999 -999 -999
2793 2013 117 10 0 -999 -999 -999 -999 -999 2.2763 55.8668 26.9877 96.4079 0.0 587.6631 -999 376.4224 -999 -999 -999 -999 -999 -999 -999
2794 2013 117 11 0 -999 -999 -999 -999 -999 2.4108 50.468 29.5054 96.4248 0.0 684.7389 -999 383.9548 -999 -999 -999 -999 -999 -999 -999
2795 2013 117 12 0 -999 -999 -999 -999 -999 2.4078 46.9412 31.3049 96.3902 0.0 781.8146 -999 391.4872 -999 -999 -999 -999 -999 -999 -999
2796 2013 117 13 0 -999 -999 -999 -999 -999 2.2672 44.9382 32.3862 96.3041 0.0 789.5475 -999 397.8495 -999 -999 -999 -999 -999 -999 -999
2797 2013 117 14 0 -999 -999 -999 -999 -999 2.1267 43.0254 33.467600000000004 96.2181 0.0 707.9376 -999 403.0419 -999 -999 -999 -999 -999 -999 -999
2798 2013 117 15 0 -999 -999 -999 -999 -999 2.2022 41.9409 34.146699999999996 96.1397 0.0 626.3277 -999 408.2343 -999 -999 -999 -999 -999 -999 -999
2799 2013 117 16 0 -999 -999 -999 -999 -999 2.4938 41.6198 34.4237 96.0692 0.0 509.5741 -999 406.6254 -999 -999 -999 -999 -999 -999 -999
2800 2013 117 17 0 -999 -999 -999 -999 -999 2.7854 41.2993 34.7006 95.9987 0.0 357.6767 -999 398.2153 -999 -999 -999 -999 -999 -999 -999
2801 2013 117 18 0 -999 -999 -999 -999 -999 2.9381 43.0424 34.2414 95.9735 0.0 205.7792 -999 389.8052 -999 -999 -999 -999 -999 -999 -999
2802 2013 117 19 0 -999 -999 -999 -999 -999 2.9521 47.1203 33.0462 95.9936 0.0 108.1921 -999 384.3513 -999 -999 -999 -999 -999 -999 -999
2803 2013 117 20 0 -999 -999 -999 -999 -999 2.966 51.5914 31.8509 96.0137 0.0 0.0 -999 381.8535 -999 -999 -999 -999 -999 -999 -999
2804 2013 117 21 0 -999 -999 -999 -999 -999 2.9028 54.9722 30.8225 96.0552 0.0 0.0 -999 379.3558 -999 -999 -999 -999 -999 -999 -999
2805 2013 117 22 0 -999 -999 -999 -999 -999 2.7624 57.0019 29.9611 96.1181 0.0 0.0 -999 376.2523 -999 -999 -999 -999 -999 -999 -999
2806 2013 117 23 0 -999 -999 -999 -999 -999 2.6219 59.1125 29.0997 96.1809 0.0 0.0 -999 372.543 -999 -999 -999 -999 -999 -999 -999
2807 2013 118 0 0 -999 -999 -999 -999 -999 2.536 62.1095 28.1426 96.2182 0.0 0.0 -999 368.8338 -999 -999 -999 -999 -999 -999 -999
2808 2013 118 1 0 -999 -999 -999 -999 -999 2.5046 66.1386 27.0901 96.23 0.0 0.0 -999 365.5356 -999 -999 -999 -999 -999 -999 -999
2809 2013 118 2 0 -999 -999 -999 -999 -999 2.4732 70.4647 26.0375 96.2418 0.0 0.0 -999 362.6483 -999 -999 -999 -999 -999 -999 -999
2810 2013 118 3 0 -999 -999 -999 -999 -999 2.4592 73.9082 25.2234 96.2473 0.0 0.0 -999 359.7611 -999 -999 -999 -999 -999 -999 -999
2811 2013 118 4 0 -999 -999 -999 -999 -999 2.4625 76.2954 24.6476 96.2465 0.0 0.0 -999 359.8275 -999 -999 -999 -999 -999 -999 -999
2812 2013 118 5 0 -999 -999 -999 -999 -999 2.4658 78.771 24.0719 96.2458 0.0 0.0 -999 362.8474 -999 -999 -999 -999 -999 -999 -999
2813 2013 118 6 0 -999 -999 -999 -999 -999 2.3888 79.0265 24.0873 96.2765 0.0 0.0 -999 365.8672 -999 -999 -999 -999 -999 -999 -999
2814 2013 118 7 0 -999 -999 -999 -999 -999 2.2316 77.035 24.6938 96.3389 0.0 134.2479 -999 371.8534 -999 -999 -999 -999 -999 -999 -999
2815 2013 118 8 0 -999 -999 -999 -999 -999 2.0743 75.0975 25.3004 96.4012 0.0 288.5882 -999 380.8058 -999 -999 -999 -999 -999 -999 -999
2816 2013 118 9 0 -999 -999 -999 -999 -999 2.0556 69.5741 26.7931 96.4502 0.0 441.6877 -999 389.7583 -999 -999 -999 -999 -999 -999 -999
2817 2013 118 10 0 -999 -999 -999 -999 -999 2.1754 61.3614 29.1721 96.4858 0.0 564.6936 -999 398.4904 -999 -999 -999 -999 -999 -999 -999
2818 2013 118 11 0 -999 -999 -999 -999 -999 2.2952 54.2416 31.5511 96.5215 0.0 657.6059 -999 407.0023 -999 -999 -999 -999 -999 -999 -999
2819 2013 118 12 0 -999 -999 -999 -999 -999 2.3715 48.8636 33.277100000000004 96.4821 0.0 750.5181 -999 415.5142 -999 -999 -999 -999 -999 -999 -999
2820 2013 118 13 0 -999 -999 -999 -999 -999 2.4043 44.7799 34.3501 96.3678 0.0 740.5596 -999 422.9152 -999 -999 -999 -999 -999 -999 -999
2821 2013 118 14 0 -999 -999 -999 -999 -999 2.4371 41.0311 35.423 96.2534 0.0 627.7304 -999 429.2055 -999 -999 -999 -999 -999 -999 -999
2822 2013 118 15 0 -999 -999 -999 -999 -999 2.595 38.8955 36.075 96.1433 0.0 514.901 -999 435.4957 -999 -999 -999 -999 -999 -999 -999
2823 2013 118 16 0 -999 -999 -999 -999 -999 2.8779 38.1507 36.306 96.0375 0.0 394.8775 -999 437.11 -999 -999 -999 -999 -999 -999 -999
2824 2013 118 17 0 -999 -999 -999 -999 -999 3.1608 37.4199 36.537 95.9317 0.0 267.6597 -999 434.0485 -999 -999 -999 -999 -999 -999 -999
2825 2013 118 18 0 -999 -999 -999 -999 -999 3.2371 38.2117 36.2012 95.9008 0.0 140.4419 -999 430.9869 -999 -999 -999 -999 -999 -999 -999
2826 2013 118 19 0 -999 -999 -999 -999 -999 3.1067 40.6316 35.2987 95.9445 0.0 64.0275 -999 426.8622 -999 -999 -999 -999 -999 -999 -999
2827 2013 118 20 0 -999 -999 -999 -999 -999 2.9762 43.2149 34.3962 95.9883 0.0 0.0 -999 421.6744 -999 -999 -999 -999 -999 -999 -999
2828 2013 118 21 0 -999 -999 -999 -999 -999 2.7898 46.4161 33.336200000000005 96.0574 0.316 0.0 -999 416.4865 -999 -999 -999 -999 -999 -999 -999
2829 2013 118 22 0 -999 -999 -999 -999 -999 2.5472 50.3569 32.1188 96.1518 0.316 0.0 -999 413.453 -999 -999 -999 -999 -999 -999 -999
2830 2013 118 23 0 -999 -999 -999 -999 -999 2.3046 54.6614 30.9013 96.2461 0.316 0.0 -999 412.5738 -999 -999 -999 -999 -999 -999 -999
2831 2013 119 0 0 -999 -999 -999 -999 -999 2.115 59.68 29.7498 96.2869 0.6316 0.0 -999 411.6946 -999 -999 -999 -999 -999 -999 -999
2832 2013 119 1 0 -999 -999 -999 -999 -999 1.9782 65.496 28.6643 96.2741 0.6316 0.0 -999 411.1002 -999 -999 -999 -999 -999 -999 -999
2833 2013 119 2 0 -999 -999 -999 -999 -999 1.8414 71.857 27.5789 96.2612 0.6316 0.0 -999 410.7906 -999 -999 -999 -999 -999 -999 -999
2834 2013 119 3 0 -999 -999 -999 -999 -999 1.6776 77.1491 26.7414 96.2474 1.0454 0.0 -999 410.481 -999 -999 -999 -999 -999 -999 -999
2835 2013 119 4 0 -999 -999 -999 -999 -999 1.4868 81.0714 26.1521 96.2327 1.0454 0.0 -999 409.4296 -999 -999 -999 -999 -999 -999 -999
2836 2013 119 5 0 -999 -999 -999 -999 -999 1.296 85.1896 25.5627 96.218 1.0454 0.0 -999 407.6362 -999 -999 -999 -999 -999 -999 -999
2837 2013 119 6 0 -999 -999 -999 -999 -999 1.2218 88.1841 25.3118 96.2304 0.8731 0.0 -999 405.8428 -999 -999 -999 -999 -999 -999 -999
2838 2013 119 7 0 -999 -999 -999 -999 -999 1.264 89.8872 25.3993 96.2697 0.8731 62.0515 -999 405.8793 -999 -999 -999 -999 -999 -999 -999
2839 2013 119 8 0 -999 -999 -999 -999 -999 1.3063 91.5709 25.4868 96.309 0.8731 132.1721 -999 407.7455 -999 -999 -999 -999 -999 -999 -999
2840 2013 119 9 0 -999 -999 -999 -999 -999 1.7889 92.6595 25.2299 96.3868 1.3346 201.6434 -999 409.6118 -999 -999 -999 -999 -999 -999 -999
2841 2013 119 10 0 -999 -999 -999 -999 -999 2.712 93.1053 24.6287 96.5032 1.3346 246.3573 -999 409.6046 -999 -999 -999 -999 -999 -999 -999
2842 2013 119 11 0 -999 -999 -999 -999 -999 3.635 93.4609 24.0276 96.6196 1.3346 266.3135 -999 407.7241 -999 -999 -999 -999 -999 -999 -999
2843 2013 119 12 0 -999 -999 -999 -999 -999 4.0909 89.9944 24.0567 96.6608 0.4796 286.2698 -999 405.8434 -999 -999 -999 -999 -999 -999 -999
2844 2013 119 13 0 -999 -999 -999 -999 -999 4.0796 83.1103 24.7161 96.6267 0.4796 305.9298 -999 404.1683 -999 -999 -999 -999 -999 -999 -999
2845 2013 119 14 0 -999 -999 -999 -999 -999 4.0684 76.6459 25.3755 96.5926 0.4796 325.2934 -999 402.6986 -999 -999 -999 -999 -999 -999 -999
2846 2013 119 15 0 -999 -999 -999 -999 -999 4.0312 71.7377 25.8911 96.5569 0.0 344.657 -999 401.2289 -999 -999 -999 -999 -999 -999 -999
2847 2013 119 16 0 -999 -999 -999 -999 -999 3.968 68.1849 26.263 96.5195 0.0 308.2613 -999 399.5844 -999 -999 -999 -999 -999 -999 -999
2848 2013 119 17 0 -999 -999 -999 -999 -999 3.9048 64.7594 26.6349 96.4821 0.0 216.1063 -999 397.765 -999 -999 -999 -999 -999 -999 -999
2849 2013 119 18 0 -999 -999 -999 -999 -999 3.8101 63.3333 26.5325 96.5035 0.0 123.9513 -999 395.9455 -999 -999 -999 -999 -999 -999 -999
2850 2013 119 19 0 -999 -999 -999 -999 -999 3.684 63.785 25.9557 96.5837 0.0 64.8948 -999 394.8404 -999 -999 -999 -999 -999 -999 -999
2851 2013 119 20 0 -999 -999 -999 -999 -999 3.5579 64.1951 25.3789 96.6639 0.0 0.0 -999 394.4497 -999 -999 -999 -999 -999 -999 -999
2852 2013 119 21 0 -999 -999 -999 -999 -999 3.5117 66.4205 25.0123 96.7363 0.0 0.0 -999 394.0591 -999 -999 -999 -999 -999 -999 -999
2853 2013 119 22 0 -999 -999 -999 -999 -999 3.5453 70.5514 24.8559 96.801 0.0 0.0 -999 394.7233 -999 -999 -999 -999 -999 -999 -999
2854 2013 119 23 0 -999 -999 -999 -999 -999 3.579 74.7585 24.6995 96.8656 0.0 0.0 -999 396.4424 -999 -999 -999 -999 -999 -999 -999
2855 2013 120 0 0 -999 -999 -999 -999 -999 3.5224 77.398 24.3687 96.9183 0.0 0.0 -999 398.1616 -999 -999 -999 -999 -999 -999 -999
2856 2013 120 1 0 -999 -999 -999 -999 -999 3.3757 78.4092 23.8635 96.9589 0.0 0.0 -999 399.3214 -999 -999 -999 -999 -999 -999 -999
2857 2013 120 2 0 -999 -999 -999 -999 -999 3.2289 79.4151 23.3582 96.9995 0.0 0.0 -999 399.9218 -999 -999 -999 -999 -999 -999 -999
2858 2013 120 3 0 -999 -999 -999 -999 -999 3.0867 80.509 22.8384 97.0171 0.0697 0.0 -999 400.5222 -999 -999 -999 -999 -999 -999 -999
2859 2013 120 4 0 -999 -999 -999 -999 -999 2.9491 81.6963 22.3041 97.0117 0.0697 0.0 -999 399.9091 -999 -999 -999 -999 -999 -999 -999
2860 2013 120 5 0 -999 -999 -999 -999 -999 2.8114 82.8832 21.7698 97.0063 0.0697 0.0 -999 398.0826 -999 -999 -999 -999 -999 -999 -999
2861 2013 120 6 0 -999 -999 -999 -999 -999 2.6729 83.1173 21.4275 97.0341 0.1917 0.0 -999 396.256 -999 -999 -999 -999 -999 -999 -999
2862 2013 120 7 0 -999 -999 -999 -999 -999 2.5334 82.3829 21.2774 97.0951 0.1917 16.0875 -999 395.6351 -999 -999 -999 -999 -999 -999 -999
2863 2013 120 8 0 -999 -999 -999 -999 -999 2.394 81.6256 21.1272 97.1561 0.1917 31.2358 -999 396.2196 -999 -999 -999 -999 -999 -999 -999
2864 2013 120 9 0 -999 -999 -999 -999 -999 2.4032 80.1967 21.4968 97.2088 0.0962 47.3686 -999 396.8041 -999 -999 -999 -999 -999 -999 -999
