 iy id it imin qn qh qe qs qf U RH Tair pres rain kdown snow ldown fcld wuh xsmd lai kdiff kdir wdir
2513 2013 105 18 0 -999 -999 -999 -999 -999 3.68 60.25 23.79 95.0 0.0 197.36 -999 395.5 -999 -999 -999 -999 -999 -999 -999
2514 2013 105 19 0 -999 -999 -999 -999 -999 4.43 62.27 23.15 95.0 0.0 65.92 -999 395.87 -999 -999 -999 -999 -999 -999 -999
2515 2013 105 20 0 -999 -999 -999 -999 -999 5.15 63.53 22.75 95.0 0.02 2.74 -999 382.0 -999 -999 -999 -999 -999 -999 -999
2516 2013 105 21 0 -999 -999 -999 -999 -999 5.88 63.05 22.82 95.0 0.03 0.0 -999 389.98 -999 -999 -999 -999 -999 -999 -999
2517 2013 105 22 0 -999 -999 -999 -999 -999 5.06 67.87 22.17 95.0 0.01 0.0 -999 387.32 -999 -999 -999 -999 -999 -999 -999
2518 2013 105 23 0 -999 -999 -999 -999 -999 4.01 77.25 20.13 95.0 0.04 0.0 -999 371.92 -999 -999 -999 -999 -999 -999 -999
2519 2013 106 0 0 -999 -999 -999 -999 -999 3.75 74.03 20.41 95.0 0.01 0.0 -999 374.2 -999 -999 -999 -999 -999 -999 -999
2520 2013 106 1 0 -999 -999 -999 -999 -999 2.78 77.27 19.5 95.0 0.0 0.0 -999 365.02 -999 -999 -999 -999 -999 -999 -999
2521 2013 106 2 0 -999 -999 -999 -999 -999 2.05 81.3 18.83 95.0 0.0 0.0 -999 358.95 -999 -999 -999 -999 -999 -999 -999
2522 2013 106 3 0 -999 -999 -999 -999 -999 1.85 80.98 18.71 95.0 0.0 0.0 -999 355.94 -999 -999 -999 -999 -999 -999 -999
2523 2013 106 4 0 -999 -999 -999 -999 -999 2.03 83.29 18.13 95.0 0.0 0.0 -999 339.79 -999 -999 -999 -999 -999 -999 -999
2524 2013 106 5 0 -999 -999 -999 -999 -999 2.72 84.66 17.81 95.0 0.0 0.0 -999 339.82 -999 -999 -999 -999 -999 -999 -999
2525 2013 106 6 0 -999 -999 -999 -999 -999 2.55 87.19 16.72 95.0 0.0 0.0 -999 332.5 -999 -999 -999 -999 -999 -999 -999
2526 2013 106 7 0 -999 -999 -999 -999 -999 3.05 88.48 16.72 95.0 0.0 10.66 -999 327.52 -999 -999 -999 -999 -999 -999 -999
2527 2013 106 8 0 -999 -999 -999 -999 -999 3.97 79.95 18.34 95.0 0.0 130.2 -999 328.53 -999 -999 -999 -999 -999 -999 -999
2528 2013 106 9 0 -999 -999 -999 -999 -999 2.72 74.97 18.65 95.0 0.0 337.62 -999 332.33 -999 -999 -999 -999 -999 -999 -999
2529 2013 106 10 0 -999 -999 -999 -999 -999 2.68 54.99 23.26 95.0 0.0 497.64 -999 338.83 -999 -999 -999 -999 -999 -999 -999
2530 2013 106 11 0 -999 -999 -999 -999 -999 2.9 54.81 23.51 95.0 0.0 697.03 -999 349.83 -999 -999 -999 -999 -999 -999 -999
2531 2013 106 12 0 -999 -999 -999 -999 -999 2.9 53.38 23.69 95.0 0.0 820.76 -999 354.16 -999 -999 -999 -999 -999 -999 -999
2532 2013 106 13 0 -999 -999 -999 -999 -999 2.71 39.31 27.04 95.0 0.0 867.67 -999 362.99 -999 -999 -999 -999 -999 -999 -999
2533 2013 106 14 0 -999 -999 -999 -999 -999 2.31 36.56 27.39 95.0 0.0 811.95 -999 373.16 -999 -999 -999 -999 -999 -999 -999
2534 2013 106 15 0 -999 -999 -999 -999 -999 1.95 35.81 27.62 95.0 0.0 777.01 -999 366.24 -999 -999 -999 -999 -999 -999 -999
2535 2013 106 16 0 -999 -999 -999 -999 -999 1.29 31.92 28.27 95.0 0.0 568.5 -999 376.4 -999 -999 -999 -999 -999 -999 -999
2536 2013 106 17 0 -999 -999 -999 -999 -999 0.94 31.49 28.31 95.0 0.0 438.04 -999 372.11 -999 -999 -999 -999 -999 -999 -999
2537 2013 106 18 0 -999 -999 -999 -999 -999 1.59 50.15 24.55 95.0 0.0 234.35 -999 370.09 -999 -999 -999 -999 -999 -999 -999
2538 2013 106 19 0 -999 -999 -999 -999 -999 3.82 58.62 23.5 95.0 0.0 81.48 -999 371.01 -999 -999 -999 -999 -999 -999 -999
2539 2013 106 20 0 -999 -999 -999 -999 -999 5.08 57.57 22.97 95.0 0.0 3.22 -999 359.67 -999 -999 -999 -999 -999 -999 -999
2540 2013 106 21 0 -999 -999 -999 -999 -999 4.59 56.44 23.23 95.0 0.0 0.0 -999 358.19 -999 -999 -999 -999 -999 -999 -999
2541 2013 106 22 0 -999 -999 -999 -999 -999 4.65 64.95 21.71 95.0 0.0 0.0 -999 351.26 -999 -999 -999 -999 -999 -999 -999
2542 2013 106 23 0 -999 -999 -999 -999 -999 4.82 75.97 18.99 95.0 0.0 0.0 -999 348.36 -999 -999 -999 -999 -999 -999 -999
2543 2013 107 0 0 -999 -999 -999 -999 -999 4.54 75.34 19.24 95.0 0.0 0.0 -999 358.92 -999 -999 -999 -999 -999 -999 -999
2544 2013 107 1 0 -999 -999 -999 -999 -999 4.26 77.97 18.32 95.0 0.0 0.0 -999 339.73 -999 -999 -999 -999 -999 -999 -999
2545 2013 107 2 0 -999 -999 -999 -999 -999 3.81 79.92 18.06 95.0 0.0 0.0 -999 333.68 -999 -999 -999 -999 -999 -999 -999
2546 2013 107 3 0 -999 -999 -999 -999 -999 3.35 81.91 17.86 95.0 0.0 0.0 -999 322.28 -999 -999 -999 -999 -999 -999 -999
2547 2013 107 4 0 -999 -999 -999 -999 -999 3.24 88.03 16.23 95.0 0.0 0.0 -999 320.62 -999 -999 -999 -999 -999 -999 -999
2548 2013 107 5 0 -999 -999 -999 -999 -999 2.84 89.98 15.72 95.0 0.0 0.0 -999 318.66 -999 -999 -999 -999 -999 -999 -999
2549 2013 107 6 0 -999 -999 -999 -999 -999 1.99 88.91 16.1 95.0 0.0 0.0 -999 317.6 -999 -999 -999 -999 -999 -999 -999
2550 2013 107 7 0 -999 -999 -999 -999 -999 2.33 87.35 16.89 95.0 0.0 12.4 -999 317.61 -999 -999 -999 -999 -999 -999 -999
2551 2013 107 8 0 -999 -999 -999 -999 -999 2.84 80.21 18.59 95.0 0.0 145.65 -999 319.63 -999 -999 -999 -999 -999 -999 -999
2552 2013 107 9 0 -999 -999 -999 -999 -999 2.6 76.12 19.31 95.0 0.0 354.24 -999 327.59 -999 -999 -999 -999 -999 -999 -999
2553 2013 107 10 0 -999 -999 -999 -999 -999 2.14 51.31 25.0 95.0 0.0 559.35 -999 339.35 -999 -999 -999 -999 -999 -999 -999
2554 2013 107 11 0 -999 -999 -999 -999 -999 2.16 48.38 25.31 95.0 0.0 748.16 -999 342.77 -999 -999 -999 -999 -999 -999 -999
2555 2013 107 12 0 -999 -999 -999 -999 -999 2.07 47.87 25.21 95.0 0.0 867.64 -999 351.36 -999 -999 -999 -999 -999 -999 -999
2556 2013 107 13 0 -999 -999 -999 -999 -999 2.3 33.61 28.85 95.0 0.0 906.21 -999 360.52 -999 -999 -999 -999 -999 -999 -999
2557 2013 107 14 0 -999 -999 -999 -999 -999 2.39 32.49 29.38 95.0 0.0 887.44 -999 368.04 -999 -999 -999 -999 -999 -999 -999
2558 2013 107 15 0 -999 -999 -999 -999 -999 2.46 32.46 29.47 95.0 0.0 822.66 -999 366.05 -999 -999 -999 -999 -999 -999 -999
2559 2013 107 16 0 -999 -999 -999 -999 -999 2.18 31.86 29.78 95.0 0.0 685.92 -999 368.58 -999 -999 -999 -999 -999 -999 -999
2560 2013 107 17 0 -999 -999 -999 -999 -999 1.86 31.43 30.12 95.0 0.0 519.94 -999 365.34 -999 -999 -999 -999 -999 -999 -999
2561 2013 107 18 0 -999 -999 -999 -999 -999 0.7 44.37 26.65 95.0 0.0 295.79 -999 366.29 -999 -999 -999 -999 -999 -999 -999
2562 2013 107 19 0 -999 -999 -999 -999 -999 1.17 48.59 25.98 95.0 0.0 104.9 -999 365.35 -999 -999 -999 -999 -999 -999 -999
2563 2013 107 20 0 -999 -999 -999 -999 -999 1.85 56.2 24.26 95.0 0.0 3.8 -999 357.39 -999 -999 -999 -999 -999 -999 -999
2564 2013 107 21 0 -999 -999 -999 -999 -999 1.51 58.92 24.34 95.0 0.0 0.0 -999 357.6 -999 -999 -999 -999 -999 -999 -999
2565 2013 107 22 0 -999 -999 -999 -999 -999 1.87 64.53 22.73 95.0 0.0 0.0 -999 357.6 -999 -999 -999 -999 -999 -999 -999
2566 2013 107 23 0 -999 -999 -999 -999 -999 2.73 73.66 20.37 95.0 0.0 0.0 -999 358.18 -999 -999 -999 -999 -999 -999 -999
2567 2013 108 0 0 -999 -999 -999 -999 -999 2.45 73.18 20.32 95.0 0.0 0.0 -999 359.34 -999 -999 -999 -999 -999 -999 -999
2568 2013 108 1 0 -999 -999 -999 -999 -999 2.04 77.11 19.49 95.0 0.0 0.0 -999 357.47 -999 -999 -999 -999 -999 -999 -999
2569 2013 108 2 0 -999 -999 -999 -999 -999 1.94 78.77 19.48 95.0 0.0 0.0 -999 357.48 -999 -999 -999 -999 -999 -999 -999
2570 2013 108 3 0 -999 -999 -999 -999 -999 2.17 79.48 19.39 95.0 0.0 0.0 -999 355.33 -999 -999 -999 -999 -999 -999 -999
2571 2013 108 4 0 -999 -999 -999 -999 -999 2.29 85.6 18.47 95.0 0.0 0.0 -999 354.7 -999 -999 -999 -999 -999 -999 -999
2572 2013 108 5 0 -999 -999 -999 -999 -999 2.57 86.27 18.4 95.0 0.0 0.0 -999 355.38 -999 -999 -999 -999 -999 -999 -999
2573 2013 108 6 0 -999 -999 -999 -999 -999 2.78 82.57 19.61 95.0 0.0 0.0 -999 356.16 -999 -999 -999 -999 -999 -999 -999
2574 2013 108 7 0 -999 -999 -999 -999 -999 2.67 81.79 19.84 95.0 0.0 12.63 -999 356.07 -999 -999 -999 -999 -999 -999 -999
2575 2013 108 8 0 -999 -999 -999 -999 -999 2.37 77.19 20.59 95.0 0.0 139.82 -999 360.08 -999 -999 -999 -999 -999 -999 -999
2576 2013 108 9 0 -999 -999 -999 -999 -999 1.89 73.56 21.84 95.0 0.0 339.9 -999 368.61 -999 -999 -999 -999 -999 -999 -999
2577 2013 108 10 0 -999 -999 -999 -999 -999 2.16 51.96 27.85 95.0 0.0 546.53 -999 379.26 -999 -999 -999 -999 -999 -999 -999
2578 2013 108 11 0 -999 -999 -999 -999 -999 3.24 52.49 28.21 95.0 0.0 722.83 -999 388.32 -999 -999 -999 -999 -999 -999 -999
2579 2013 108 12 0 -999 -999 -999 -999 -999 3.46 53.94 27.97 95.0 0.02 792.66 -999 396.66 -999 -999 -999 -999 -999 -999 -999
2580 2013 108 13 0 -999 -999 -999 -999 -999 3.48 49.34 30.13 95.0 0.11 601.31 -999 413.59 -999 -999 -999 -999 -999 -999 -999
2581 2013 108 14 0 -999 -999 -999 -999 -999 3.33 51.21 30.3 95.0 0.21 710.95 -999 415.09 -999 -999 -999 -999 -999 -999 -999
2582 2013 108 15 0 -999 -999 -999 -999 -999 3.22 53.53 30.47 95.0 0.01 754.15 -999 408.96 -999 -999 -999 -999 -999 -999 -999
2583 2013 108 16 0 -999 -999 -999 -999 -999 3.15 51.25 31.12 95.0 0.0 582.9 -999 416.35 -999 -999 -999 -999 -999 -999 -999
2584 2013 108 17 0 -999 -999 -999 -999 -999 3.26 47.18 31.71 95.0 0.07 484.87 -999 406.63 -999 -999 -999 -999 -999 -999 -999
2585 2013 108 18 0 -999 -999 -999 -999 -999 3.04 52.38 29.32 95.0 0.0 275.98 -999 405.15 -999 -999 -999 -999 -999 -999 -999
2586 2013 108 19 0 -999 -999 -999 -999 -999 3.86 55.95 28.94 95.0 0.0 93.9 -999 403.31 -999 -999 -999 -999 -999 -999 -999
2587 2013 108 20 0 -999 -999 -999 -999 -999 4.49 58.88 28.52 95.0 0.0 3.48 -999 393.14 -999 -999 -999 -999 -999 -999 -999
2588 2013 108 21 0 -999 -999 -999 -999 -999 5.15 58.73 28.34 95.0 0.0 0.0 -999 385.91 -999 -999 -999 -999 -999 -999 -999
2589 2013 108 22 0 -999 -999 -999 -999 -999 4.58 64.01 26.79 95.0 0.0 0.0 -999 382.03 -999 -999 -999 -999 -999 -999 -999
2590 2013 108 23 0 -999 -999 -999 -999 -999 4.83 69.28 25.1 95.0 0.0 0.0 -999 381.03 -999 -999 -999 -999 -999 -999 -999
2591 2013 109 0 0 -999 -999 -999 -999 -999 5.96 65.52 25.65 95.0 0.0 0.0 -999 383.26 -999 -999 -999 -999 -999 -999 -999
2592 2013 109 1 0 -999 -999 -999 -999 -999 6.34 66.81 25.28 95.0 0.0 0.0 -999 385.81 -999 -999 -999 -999 -999 -999 -999
2593 2013 109 2 0 -999 -999 -999 -999 -999 6.19 68.29 24.86 95.0 0.0 0.0 -999 375.44 -999 -999 -999 -999 -999 -999 -999
2594 2013 109 3 0 -999 -999 -999 -999 -999 5.38 70.15 24.68 95.0 0.0 0.0 -999 368.89 -999 -999 -999 -999 -999 -999 -999
2595 2013 109 4 0 -999 -999 -999 -999 -999 5.05 73.28 23.66 95.0 0.0 0.0 -999 370.63 -999 -999 -999 -999 -999 -999 -999
2596 2013 109 5 0 -999 -999 -999 -999 -999 5.1 72.08 23.67 95.0 0.0 0.0 -999 371.84 -999 -999 -999 -999 -999 -999 -999
2597 2013 109 6 0 -999 -999 -999 -999 -999 5.26 71.09 23.37 95.0 0.0 0.0 -999 362.5 -999 -999 -999 -999 -999 -999 -999
2598 2013 109 7 0 -999 -999 -999 -999 -999 5.64 69.54 23.61 95.0 0.0 13.33 -999 359.82 -999 -999 -999 -999 -999 -999 -999
2599 2013 109 8 0 -999 -999 -999 -999 -999 5.73 65.23 24.96 95.0 0.0 144.28 -999 360.35 -999 -999 -999 -999 -999 -999 -999
2600 2013 109 9 0 -999 -999 -999 -999 -999 5.73 63.26 25.26 95.0 0.0 349.5 -999 367.28 -999 -999 -999 -999 -999 -999 -999
2601 2013 109 10 0 -999 -999 -999 -999 -999 6.15 52.11 28.26 95.0 0.0 546.56 -999 370.38 -999 -999 -999 -999 -999 -999 -999
2602 2013 109 11 0 -999 -999 -999 -999 -999 6.33 51.88 28.54 95.0 0.0 701.71 -999 375.03 -999 -999 -999 -999 -999 -999 -999
2603 2013 109 12 0 -999 -999 -999 -999 -999 6.26 49.82 29.42 95.0 0.0 831.41 -999 389.75 -999 -999 -999 -999 -999 -999 -999
2604 2013 109 13 0 -999 -999 -999 -999 -999 6.39 43.37 30.86 95.0 0.0 785.86 -999 413.37 -999 -999 -999 -999 -999 -999 -999
2605 2013 109 14 0 -999 -999 -999 -999 -999 5.71 44.25 30.53 95.0 0.03 584.85 -999 430.73 -999 -999 -999 -999 -999 -999 -999
2606 2013 109 15 0 -999 -999 -999 -999 -999 5.42 44.78 31.05 95.0 0.03 678.3 -999 409.8 -999 -999 -999 -999 -999 -999 -999
2607 2013 109 16 0 -999 -999 -999 -999 -999 2.65 54.74 27.77 95.0 0.65 488.6 -999 416.82 -999 -999 -999 -999 -999 -999 -999
2608 2013 109 17 0 -999 -999 -999 -999 -999 4.62 69.98 25.74 95.0 2.82 215.64 -999 426.92 -999 -999 -999 -999 -999 -999 -999
2609 2013 109 18 0 -999 -999 -999 -999 -999 8.81 82.72 21.92 95.0 2.56 131.7 -999 406.52 -999 -999 -999 -999 -999 -999 -999
2610 2013 109 19 0 -999 -999 -999 -999 -999 8.96 81.25 21.5 95.0 0.76 61.86 -999 399.22 -999 -999 -999 -999 -999 -999 -999
2611 2013 109 20 0 -999 -999 -999 -999 -999 9.57 75.65 21.26 95.0 0.38 2.25 -999 392.24 -999 -999 -999 -999 -999 -999 -999
2612 2013 109 21 0 -999 -999 -999 -999 -999 8.94 74.13 20.73 95.0 0.08 0.0 -999 376.48 -999 -999 -999 -999 -999 -999 -999
2613 2013 109 22 0 -999 -999 -999 -999 -999 7.99 70.77 19.24 95.0 0.0 0.0 -999 361.16 -999 -999 -999 -999 -999 -999 -999
2614 2013 109 23 0 -999 -999 -999 -999 -999 6.71 69.44 18.38 95.0 0.06 0.0 -999 370.68 -999 -999 -999 -999 -999 -999 -999
2615 2013 110 0 0 -999 -999 -999 -999 -999 4.76 71.63 18.29 95.0 1.97 0.0 -999 379.99 -999 -999 -999 -999 -999 -999 -999
2616 2013 110 1 0 -999 -999 -999 -999 -999 4.44 76.46 17.47 95.0 2.47 0.0 -999 388.18 -999 -999 -999 -999 -999 -999 -999
2617 2013 110 2 0 -999 -999 -999 -999 -999 6.19 80.16 17.15 95.0 1.8 0.0 -999 386.93 -999 -999 -999 -999 -999 -999 -999
2618 2013 110 3 0 -999 -999 -999 -999 -999 5.46 80.4 16.96 95.0 0.43 0.0 -999 386.11 -999 -999 -999 -999 -999 -999 -999
2619 2013 110 4 0 -999 -999 -999 -999 -999 4.11 79.66 16.15 95.0 1.14 0.0 -999 381.18 -999 -999 -999 -999 -999 -999 -999
2620 2013 110 5 0 -999 -999 -999 -999 -999 3.04 78.83 16.44 95.0 0.8 0.0 -999 379.42 -999 -999 -999 -999 -999 -999 -999
2621 2013 110 6 0 -999 -999 -999 -999 -999 3.24 75.66 16.07 95.0 0.24 0.0 -999 377.15 -999 -999 -999 -999 -999 -999 -999
2622 2013 110 7 0 -999 -999 -999 -999 -999 3.62 74.4 16.23 95.0 0.08 1.42 -999 376.6 -999 -999 -999 -999 -999 -999 -999
2623 2013 110 8 0 -999 -999 -999 -999 -999 3.67 72.57 16.79 95.0 0.13 11.23 -999 375.87 -999 -999 -999 -999 -999 -999 -999
2624 2013 110 9 0 -999 -999 -999 -999 -999 2.94 76.6 16.44 95.0 0.56 42.03 -999 375.44 -999 -999 -999 -999 -999 -999 -999
2625 2013 110 10 0 -999 -999 -999 -999 -999 2.47 69.78 17.93 95.0 0.56 50.87 -999 375.72 -999 -999 -999 -999 -999 -999 -999
2626 2013 110 11 0 -999 -999 -999 -999 -999 1.9 71.03 17.86 95.0 0.45 162.57 -999 376.89 -999 -999 -999 -999 -999 -999 -999
2627 2013 110 12 0 -999 -999 -999 -999 -999 1.38 68.04 17.72 95.0 0.33 206.32 -999 378.51 -999 -999 -999 -999 -999 -999 -999
2628 2013 110 13 0 -999 -999 -999 -999 -999 1.13 65.4 18.83 95.0 0.21 139.05 -999 380.48 -999 -999 -999 -999 -999 -999 -999
2629 2013 110 14 0 -999 -999 -999 -999 -999 1.21 66.86 18.57 95.0 0.02 126.34 -999 378.22 -999 -999 -999 -999 -999 -999 -999
2630 2013 110 15 0 -999 -999 -999 -999 -999 2.16 63.9 19.27 95.0 0.0 324.88 -999 382.26 -999 -999 -999 -999 -999 -999 -999
2631 2013 110 16 0 -999 -999 -999 -999 -999 3.25 63.62 19.97 95.0 0.0 322.91 -999 381.41 -999 -999 -999 -999 -999 -999 -999
2632 2013 110 17 0 -999 -999 -999 -999 -999 4.3 63.46 20.38 95.0 0.0 252.51 -999 386.48 -999 -999 -999 -999 -999 -999 -999
2633 2013 110 18 0 -999 -999 -999 -999 -999 5.02 68.5 19.98 95.0 0.0 183.57 -999 379.38 -999 -999 -999 -999 -999 -999 -999
2634 2013 110 19 0 -999 -999 -999 -999 -999 6.68 66.2 20.11 95.0 0.0 79.96 -999 379.16 -999 -999 -999 -999 -999 -999 -999
2635 2013 110 20 0 -999 -999 -999 -999 -999 7.5 66.11 19.64 95.0 0.0 4.16 -999 351.18 -999 -999 -999 -999 -999 -999 -999
2636 2013 110 21 0 -999 -999 -999 -999 -999 7.7 65.13 19.07 95.0 0.0 0.0 -999 335.87 -999 -999 -999 -999 -999 -999 -999
2637 2013 110 22 0 -999 -999 -999 -999 -999 7.64 65.67 18.05 95.0 0.0 0.0 -999 327.96 -999 -999 -999 -999 -999 -999 -999
2638 2013 110 23 0 -999 -999 -999 -999 -999 6.72 67.9 17.24 95.0 0.0 0.0 -999 334.36 -999 -999 -999 -999 -999 -999 -999
2639 2013 111 0 0 -999 -999 -999 -999 -999 6.49 66.93 16.9 95.0 0.0 0.0 -999 331.51 -999 -999 -999 -999 -999 -999 -999
2640 2013 111 1 0 -999 -999 -999 -999 -999 6.64 67.46 16.45 95.0 0.0 0.0 -999 328.48 -999 -999 -999 -999 -999 -999 -999
2641 2013 111 2 0 -999 -999 -999 -999 -999 6.76 66.35 16.27 95.0 0.0 0.0 -999 329.34 -999 -999 -999 -999 -999 -999 -999
2642 2013 111 3 0 -999 -999 -999 -999 -999 6.92 65.38 16.29 95.0 0.01 0.0 -999 339.32 -999 -999 -999 -999 -999 -999 -999
2643 2013 111 4 0 -999 -999 -999 -999 -999 6.66 70.01 15.39 95.0 0.02 0.0 -999 332.42 -999 -999 -999 -999 -999 -999 -999
2644 2013 111 5 0 -999 -999 -999 -999 -999 6.05 71.82 15.06 95.0 0.0 0.0 -999 341.41 -999 -999 -999 -999 -999 -999 -999
2645 2013 111 6 0 -999 -999 -999 -999 -999 5.95 67.52 15.35 95.0 0.0 0.0 -999 360.44 -999 -999 -999 -999 -999 -999 -999
2646 2013 111 7 0 -999 -999 -999 -999 -999 6.23 68.61 15.42 95.0 0.0 10.69 -999 352.04 -999 -999 -999 -999 -999 -999 -999
2647 2013 111 8 0 -999 -999 -999 -999 -999 5.81 64.14 16.72 95.0 0.0 72.85 -999 356.06 -999 -999 -999 -999 -999 -999 -999
2648 2013 111 9 0 -999 -999 -999 -999 -999 5.03 64.1 16.83 95.0 0.0 158.27 -999 361.58 -999 -999 -999 -999 -999 -999 -999
2649 2013 111 10 0 -999 -999 -999 -999 -999 4.91 52.16 19.55 95.0 0.0 279.78 -999 369.06 -999 -999 -999 -999 -999 -999 -999
2650 2013 111 11 0 -999 -999 -999 -999 -999 4.53 52.68 20.21 95.0 0.0 459.92 -999 369.32 -999 -999 -999 -999 -999 -999 -999
2651 2013 111 12 0 -999 -999 -999 -999 -999 4.12 54.3 20.33 95.0 0.0 561.67 -999 357.97 -999 -999 -999 -999 -999 -999 -999
2652 2013 111 13 0 -999 -999 -999 -999 -999 4.16 48.03 22.62 95.0 0.0 573.83 -999 363.89 -999 -999 -999 -999 -999 -999 -999
2653 2013 111 14 0 -999 -999 -999 -999 -999 4.12 47.5 23.61 95.0 0.0 833.28 -999 366.71 -999 -999 -999 -999 -999 -999 -999
2654 2013 111 15 0 -999 -999 -999 -999 -999 4.1 48.9 23.4 95.0 0.0 680.57 -999 360.06 -999 -999 -999 -999 -999 -999 -999
2655 2013 111 16 0 -999 -999 -999 -999 -999 4.12 50.6 23.41 95.0 0.0 619.29 -999 366.41 -999 -999 -999 -999 -999 -999 -999
2656 2013 111 17 0 -999 -999 -999 -999 -999 4.15 50.81 23.29 95.0 0.0 435.53 -999 373.95 -999 -999 -999 -999 -999 -999 -999
2657 2013 111 18 0 -999 -999 -999 -999 -999 4.66 57.03 21.32 95.0 0.0 252.41 -999 371.85 -999 -999 -999 -999 -999 -999 -999
2658 2013 111 19 0 -999 -999 -999 -999 -999 5.49 59.19 20.93 95.0 0.0 80.14 -999 364.43 -999 -999 -999 -999 -999 -999 -999
2659 2013 111 20 0 -999 -999 -999 -999 -999 6.33 58.84 20.7 95.0 0.0 4.2 -999 365.69 -999 -999 -999 -999 -999 -999 -999
2660 2013 111 21 0 -999 -999 -999 -999 -999 6.5 56.07 20.72 95.0 0.0 0.0 -999 367.57 -999 -999 -999 -999 -999 -999 -999
2661 2013 111 22 0 -999 -999 -999 -999 -999 7.12 54.63 20.02 95.0 0.0 0.0 -999 368.31 -999 -999 -999 -999 -999 -999 -999
2662 2013 111 23 0 -999 -999 -999 -999 -999 7.23 57.49 18.61 95.0 0.0 0.0 -999 364.02 -999 -999 -999 -999 -999 -999 -999
2663 2013 112 0 0 -999 -999 -999 -999 -999 7.35 56.75 18.22 95.0 0.0 0.0 -999 364.56 -999 -999 -999 -999 -999 -999 -999
2664 2013 112 1 0 -999 -999 -999 -999 -999 7.46 58.55 17.43 95.0 0.0 0.0 -999 364.89 -999 -999 -999 -999 -999 -999 -999
2665 2013 112 2 0 -999 -999 -999 -999 -999 7.11 60.99 17.0 95.0 0.0 0.0 -999 356.81 -999 -999 -999 -999 -999 -999 -999
2666 2013 112 3 0 -999 -999 -999 -999 -999 6.55 61.43 16.91 95.0 0.0 0.0 -999 368.09 -999 -999 -999 -999 -999 -999 -999
2667 2013 112 4 0 -999 -999 -999 -999 -999 6.15 65.2 16.46 95.0 0.0 0.0 -999 374.06 -999 -999 -999 -999 -999 -999 -999
2668 2013 112 5 0 -999 -999 -999 -999 -999 6.02 64.01 16.66 95.0 0.0 0.0 -999 370.3 -999 -999 -999 -999 -999 -999 -999
2669 2013 112 6 0 -999 -999 -999 -999 -999 5.46 66.08 16.29 95.0 0.0 0.0 -999 363.87 -999 -999 -999 -999 -999 -999 -999
2670 2013 112 7 0 -999 -999 -999 -999 -999 5.17 67.55 16.24 95.0 0.0 11.45 -999 356.73 -999 -999 -999 -999 -999 -999 -999
2671 2013 112 8 0 -999 -999 -999 -999 -999 3.74 65.32 17.63 95.0 0.0 108.99 -999 356.46 -999 -999 -999 -999 -999 -999 -999
2672 2013 112 9 0 -999 -999 -999 -999 -999 2.61 65.14 18.31 95.0 0.0 312.18 -999 356.46 -999 -999 -999 -999 -999 -999 -999
2673 2013 112 10 0 -999 -999 -999 -999 -999 2.68 57.24 20.92 95.0 0.0 433.13 -999 359.04 -999 -999 -999 -999 -999 -999 -999
2674 2013 112 11 0 -999 -999 -999 -999 -999 2.82 58.3 21.29 95.0 0.0 538.3 -999 367.58 -999 -999 -999 -999 -999 -999 -999
2675 2013 112 12 0 -999 -999 -999 -999 -999 2.17 59.73 21.34 95.0 0.0 587.23 -999 367.95 -999 -999 -999 -999 -999 -999 -999
2676 2013 112 13 0 -999 -999 -999 -999 -999 1.46 52.85 24.01 95.0 0.0 796.18 -999 370.37 -999 -999 -999 -999 -999 -999 -999
2677 2013 112 14 0 -999 -999 -999 -999 -999 1.3 52.86 24.4 95.0 0.0 627.23 -999 386.14 -999 -999 -999 -999 -999 -999 -999
2678 2013 112 15 0 -999 -999 -999 -999 -999 1.7 52.4 24.73 95.0 0.0 670.23 -999 390.49 -999 -999 -999 -999 -999 -999 -999
2679 2013 112 16 0 -999 -999 -999 -999 -999 2.58 52.0 24.76 95.0 0.0 383.94 -999 409.5 -999 -999 -999 -999 -999 -999 -999
2680 2013 112 17 0 -999 -999 -999 -999 -999 3.73 52.53 24.71 95.0 0.0 236.41 -999 408.16 -999 -999 -999 -999 -999 -999 -999
2681 2013 112 18 0 -999 -999 -999 -999 -999 5.17 59.97 22.89 95.0 0.0 192.16 -999 404.55 -999 -999 -999 -999 -999 -999 -999
2682 2013 112 19 0 -999 -999 -999 -999 -999 6.23 62.67 22.19 95.0 0.0 88.28 -999 376.0 -999 -999 -999 -999 -999 -999 -999
2683 2013 112 20 0 -999 -999 -999 -999 -999 5.35 66.31 21.46 95.0 0.0 4.85 -999 362.65 -999 -999 -999 -999 -999 -999 -999
2684 2013 112 21 0 -999 -999 -999 -999 -999 4.84 68.63 20.92 95.0 0.0 0.0 -999 350.71 -999 -999 -999 -999 -999 -999 -999
2685 2013 112 22 0 -999 -999 -999 -999 -999 4.82 70.68 20.25 95.0 0.0 0.0 -999 349.76 -999 -999 -999 -999 -999 -999 -999
2686 2013 112 23 0 -999 -999 -999 -999 -999 3.95 78.86 18.86 95.0 0.0 0.0 -999 348.97 -999 -999 -999 -999 -999 -999 -999
2687 2013 113 0 0 -999 -999 -999 -999 -999 2.89 77.63 19.15 95.0 0.0 0.0 -999 355.99 -999 -999 -999 -999 -999 -999 -999
2688 2013 113 1 0 -999 -999 -999 -999 -999 2.63 82.0 18.17 95.0 0.0 0.0 -999 349.33 -999 -999 -999 -999 -999 -999 -999
